HUC_12,period,total_load_kg_yr,inc_load_kg_yr,inc_yield_wo_decay_kg_ha_yr,delivery_fraction,stream_attenuation_local,watershed_attenuation_total,watershed_area_km2
71300120301,2001-2005,55609.2398,55609.2398,6.787983349786488,0.839537966,0.9990603800000001,0.838755548,81.99178921343497
71300120301,2016-2020,64978.6952,64978.6952,7.9312930018783305,0.8621229420000001,0.999118754,0.8613733659999999,81.99178921343497
71300120302,2001-2005,128554.345,72948.321,9.65126786459285,0.8403211880000001,0.999935112,0.840267092,75.5887409027763
71300120302,2016-2020,139959.7512,74984.7404,9.92064901523525,0.862873352,0.999937238,0.8628199200000001,75.5887409027763
71300120401,2001-2005,58404.075800000006,58404.075800000006,4.125428013079224,0.839404278,0.9989322099999999,0.83851492,141.71070980914803
71300120401,2016-2020,88452.912,88452.912,6.247393448189818,0.8620078360000001,0.999011486,0.86116656,141.71070980914803
71300120402,2001-2005,444466.066,15099.0946,2.4054548438888905,0.839690292,0.999275254,0.83908643,62.809180718496464
71300120402,2016-2020,638851.9,14969.74848,2.3848338329923324,0.862277214,0.9993276099999999,0.8617047620000001,62.809180718496464
71300120403,2001-2005,524369.188,21543.1032,3.3403292530632585,0.840294632,0.999903274,0.8402140339999999,64.49955069621392
71300120403,2016-2020,754973.704,27727.9232,4.299287374978218,0.86285008,0.999909926,0.86277341,64.49955069621392
71300120404,2001-2005,929628.6900000001,115016.65800000001,11.508889039537632,0.86837895,0.967643392,0.840375234,103.12659666129532
71300120404,2016-2020,1279603.45,121095.66200000001,12.109467183344886,0.8904245120000001,0.9689680600000001,0.862926792,103.12659666129532
71300120501,2001-2005,136481.62900000002,136481.62900000002,14.756934748415356,0.8545200919999999,0.9998004999999999,0.854350854,92.50375659122471
71300120501,2016-2020,162333.796,162333.796,17.55199399279341,0.876759236,0.9998125420000001,0.876596806,92.50375659122471
71300120502,2001-2005,258003.13799999998,127822.29199999999,14.888434356764884,0.8757480599999999,0.97587698,0.854689402,87.92381043109518
71300120502,2016-2020,279097.07,124003.1054,14.420866131520393,0.8976248200000001,0.9768306539999999,0.876921684,87.92381043109518
71300120601,2001-2005,1264372.0,76785.01680000001,7.974025378821634,0.89733748,0.999958616,0.8973005300000001,96.29768448435436
71300120601,2016-2020,1639888.28,81244.3744,8.437089347999885,0.918839738,0.9999598199999999,0.91880308,96.29768448435436
